Artikel	Bolag	"Adr klass"	RID-S-klassificering	Klassificeringskod	Packningsgrupp	Packningsinstruktioner	"Särskilda Packningsföreskrifter"	"Särskilda Packningsinslag"	"Särskilda Föreskrifter"	Tunnelbegränsningar	"Un nummer"	Transportnamn	Varningsetikett	Miljörisk	"Föreskrift för begränsad mängd"	"Föreskrift för minskad mängd"	Flampunkt	Lastningskoder	Användarinstruktioner	Farokod	Säkerhetsbroschyr	"Länk till säkerhetsbroschyr"	IMDG-KOD	ICAO-TI	"Minsta temperatur"	Hållbarhetstid	Temperaturkänslighet	"Vikt netto"	"Volym (L)"	"Farligt gods nivå"
1238606566410	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238607566170	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238608557140	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238609881410	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238609882410	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238609883410	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238609884410	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238609885410	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238610947410	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238610948410	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238611	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238612	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238613	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238614	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238615	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238616	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238617882425	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238619622280	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238619623280	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238620845200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238620847200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238621536200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238621537200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238621538200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238621539200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238621540200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238621541200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238621542200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238621543200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238621544200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238622	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238628847300	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238628848300	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238629846200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238630847510	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238632884425	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238633872989	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238635884400	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238636883425	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238638884280	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238639884250	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238642620200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238642621200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238642622200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238642623200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238643622300	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238643623300	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238645	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238646	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238648	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238649	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238650	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238651	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238652	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238653	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238654	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238656	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238657	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238658	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238659	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238660	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238661400330	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238661405330	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238661410330	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238661415330	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238661420330	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238662400330	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238662405330	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238662410330	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238662415330	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238662420330	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238663	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238664	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238665	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238666	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238667	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238668	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238669	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238670703200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238670704200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238671703200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238671704200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238672702200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238672703200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238672704200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238673	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238674	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238675839200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238675840200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238675841200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238676839200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238676840200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238676841200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238677	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238678765115	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238678767115	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238678769115	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238678771115	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238678773115	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238679881200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238679884200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238679885200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238679886200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238680884115	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238680885115	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238680886115	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238681141130	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238681165130	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238682153200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238682165200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238683883200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238683884200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238683885200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238683886200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238684882115	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238684883115	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238684884115	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238685556200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238685562200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238685566200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238686556115	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238686562115	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238686566115	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238687556130	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238687562130	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238687566130	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238689881200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238689882200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238689883200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238689884200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238689885200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238690882200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238690883200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238690884200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238690885200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238690886200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238691141200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238691153200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238691165200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238692	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238693	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238694	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238695	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238696	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238697	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238698	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238699765300	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238699767300	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238699769300	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238699771300	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238699773300	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238699775300	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238700765200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238700767200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238700769200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238700771200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238700773200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238700775200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238701716200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238701717200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238701718200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238702	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238703	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238704	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238705	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238706	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238707	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238708	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238709	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238710	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238711	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238712	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238713	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238714	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238715	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238716	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238717	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238718767977	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238718769977	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238718771977	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238718773977	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238718774977	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238719767977	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238719769977	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238719771977	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238719773977	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238719774977	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238720767977	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238720769977	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238720771977	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238720773977	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238720774977	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238721	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238722141200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238722153200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238722165200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238723400200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238723405200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238723410200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238723415200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238723420200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238723425200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238724141300	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238724153300	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238724165300	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238725400300	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238725405300	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238725410300	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238725415300	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238725420300	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238725425300	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238726141200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238726153200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238726165200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238727400200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238727405200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238727410200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238727415200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238727420200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238727425200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238728141300	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238728153300	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238728165300	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238729400300	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238729405300	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238729410300	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238729415300	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238729420300	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238729425300	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238730305300	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238730310300	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238730315300	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238730320300	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238730325300	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238730327300	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238731305300	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238731310300	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238731315300	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238731320300	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238731325300	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238731327300	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238732	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238733	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238734	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238735	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238736	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238737	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238738	GG	0			II						1268				0	0	0	0		0	False		0		0	0	0	0	0	
1238739	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238740702200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238740703200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238740704200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238741	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238742	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238743	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238744	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238745619200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238745620200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238745621200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238745622200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238745623200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238745716200	GG	0													0	0	0	0		0	False		0		0	0	0	0		
1238746	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238747	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238748116330	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238748140330	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238749128140	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238749140140	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238750128200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238750140200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238750150200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238751	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238752	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238754703160	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238754704160	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238755	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238758	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238759	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238760591110	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238760592110	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238760593110	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238761591150	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238761592150	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238761593150	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238762769160	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238762771160	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238762773160	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238763701140	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238763702140	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238763703140	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238764	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238765	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238766	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238767	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238768702145	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238768703145	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238768704145	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238768705145	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238769626200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238769627200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238769628200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238770215140	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238770220140	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238771200150	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238771205150	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238771210150	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238771215150	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238771220150	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238772200145	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238772205145	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238772210145	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238772215145	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238772220145	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238772225145	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238772231145	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238773	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238774	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238775	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238776	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238777	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238778	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238779200775	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238779205775	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238779210775	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238779215775	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238779220775	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238779715775	GG	0													0	0	0	0		0	False		0		0	0	0	0		
1238779717775	GG	0													0	0	0	0		0	False		0		0	0	0	0		
1238779718775	GG	0													0	0	0	0		0	False		0		0	0	0	0		
1238779719775	GG	0													0	0	0	0		0	False		0		0	0	0	0		
1238780	GG	0													0	0	0	0		0	False		0		0	0	0	0		
1238781	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238783882160	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238783883160	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238783884160	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238783885160	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238784845150	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238784848150	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238785	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238787703160	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238787704160	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238788	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238789	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238790	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238791717200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238791718200	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
1238792717110	GG	0													0	0	0	0		0	False		0		0	0	0	0	0	
